Immobilienart;Region;Zeitabschnitt;Anzahl_Mittel;Index_final
gebrauchte Eigentumswohnungen;4107;2008_4;4,5;
gebrauchte Eigentumswohnungen;4107;2009_1;2,5;
gebrauchte Eigentumswohnungen;4107;2009_2;5;
gebrauchte Eigentumswohnungen;4107;2009_3;9;
gebrauchte Eigentumswohnungen;4107;2009_4;7,5;
gebrauchte Eigentumswohnungen;4107;2010_1;14;
gebrauchte Eigentumswohnungen;4107;2010_2;11;
gebrauchte Eigentumswohnungen;4107;2010_3;5;
gebrauchte Eigentumswohnungen;4107;2010_4;9;
gebrauchte Eigentumswohnungen;4107;2011_1;13;
gebrauchte Eigentumswohnungen;4107;2011_2;13;
gebrauchte Eigentumswohnungen;4107;2011_3;7;
gebrauchte Eigentumswohnungen;4107;2011_4;12;
gebrauchte Eigentumswohnungen;4107;2012_1;13;
gebrauchte Eigentumswohnungen;4107;2012_2;12;
gebrauchte Eigentumswohnungen;4107;2012_3;5;
gebrauchte Eigentumswohnungen;4107;2012_4;11;
gebrauchte Eigentumswohnungen;4107;2013_1;8;
gebrauchte Eigentumswohnungen;4107;2013_2;12;
gebrauchte Eigentumswohnungen;4107;2013_3;8;
gebrauchte Eigentumswohnungen;4107;2013_4;15;
gebrauchte Eigentumswohnungen;4107;2014_1;7;
gebrauchte Eigentumswohnungen;4107;2014_2;9;
gebrauchte Eigentumswohnungen;4107;2014_3;10;
gebrauchte Eigentumswohnungen;4107;2014_4;8;
gebrauchte Eigentumswohnungen;4107;2015_1;17;
gebrauchte Eigentumswohnungen;4107;2015_2;22;
gebrauchte Eigentumswohnungen;4107;2015_3;;
gebrauchte Eigentumswohnungen;4107;2015_4;;
gebrauchte Eigentumswohnungen;4107;2016_1;;
gebrauchte Eigentumswohnungen;4107;2016_2;;
gebrauchte Eigentumswohnungen;4107;2016_3;;
gebrauchte Eigentumswohnungen;4107;2016_4;;
gebrauchte Eigentumswohnungen;4107;2017_1;;
gebrauchte Eigentumswohnungen;4107;2017_2;;
gebrauchte Eigentumswohnungen;4107;2017_3;;
gebrauchte Eigentumswohnungen;4107;2017_4;;
gebrauchte Eigentumswohnungen;4107;2018_1;;
gebrauchte Eigentumswohnungen;4107;2018_2;;
gebrauchte Eigentumswohnungen;4107;2018_3;;
gebrauchte Eigentumswohnungen;4107;2018_4;;
gebrauchte Eigentumswohnungen;4107;2019_1;;
gebrauchte Eigentumswohnungen;4107;2019_2;;
gebrauchte Eigentumswohnungen;4107;2019_3;;
gebrauchte Eigentumswohnungen;4107;2019_4;;
gebrauchte Eigentumswohnungen;4107;2020_1;;
gebrauchte Eigentumswohnungen;4107;2020_2;;
gebrauchte Eigentumswohnungen;4107;2020_3;;
gebrauchte Eigentumswohnungen;4107;2020_4;;
gebrauchte Eigentumswohnungen;4107;2021_1;;
gebrauchte Eigentumswohnungen;4107;2021_2;;
gebrauchte Eigentumswohnungen;4107;2021_3;;
gebrauchte Eigentumswohnungen;4107;2021_4;;
gebrauchte Eigentumswohnungen;4108;2000_1;205;
gebrauchte Eigentumswohnungen;4108;2000_2;143;
gebrauchte Eigentumswohnungen;4108;2000_3;171;
gebrauchte Eigentumswohnungen;4108;2000_4;143;
gebrauchte Eigentumswohnungen;4108;2001_1;201;
gebrauchte Eigentumswohnungen;4108;2001_2;154;
gebrauchte Eigentumswohnungen;4108;2001_3;140;
gebrauchte Eigentumswohnungen;4108;2001_4;139;
gebrauchte Eigentumswohnungen;4108;2002_1;152;
gebrauchte Eigentumswohnungen;4108;2002_2;122;
gebrauchte Eigentumswohnungen;4108;2002_3;145;
gebrauchte Eigentumswohnungen;4108;2002_4;234;
gebrauchte Eigentumswohnungen;4108;2003_1;148;
gebrauchte Eigentumswohnungen;4108;2003_2;180;
gebrauchte Eigentumswohnungen;4108;2003_3;187;
gebrauchte Eigentumswohnungen;4108;2003_4;245;
gebrauchte Eigentumswohnungen;4108;2004_1;131;
gebrauchte Eigentumswohnungen;4108;2004_2;148;
gebrauchte Eigentumswohnungen;4108;2004_3;137;
gebrauchte Eigentumswohnungen;4108;2004_4;217;
gebrauchte Eigentumswohnungen;4108;2005_1;177,5;
gebrauchte Eigentumswohnungen;4108;2005_2;185,5;
gebrauchte Eigentumswohnungen;4108;2005_3;169;
gebrauchte Eigentumswohnungen;4108;2005_4;290,5;
gebrauchte Eigentumswohnungen;4108;2006_1;107;
gebrauchte Eigentumswohnungen;4108;2006_2;135;
gebrauchte Eigentumswohnungen;4108;2006_3;128;
gebrauchte Eigentumswohnungen;4108;2006_4;170;
gebrauchte Eigentumswohnungen;4108;2007_1;150;
gebrauchte Eigentumswohnungen;4108;2007_2;161,5;
gebrauchte Eigentumswohnungen;4108;2007_3;175;
gebrauchte Eigentumswohnungen;4108;2007_4;160;
gebrauchte Eigentumswohnungen;4108;2008_1;175,5;
gebrauchte Eigentumswohnungen;4108;2008_2;231,5;
gebrauchte Eigentumswohnungen;4108;2008_3;131;
gebrauchte Eigentumswohnungen;4108;2008_4;194;
gebrauchte Eigentumswohnungen;4108;2009_1;140,5;
gebrauchte Eigentumswohnungen;4108;2009_2;222,5;
gebrauchte Eigentumswohnungen;4108;2009_3;185;
gebrauchte Eigentumswohnungen;4108;2009_4;236,5;
gebrauchte Eigentumswohnungen;4108;2010_1;231,5;
gebrauchte Eigentumswohnungen;4108;2010_2;256;
gebrauchte Eigentumswohnungen;4108;2010_3;262,5;
gebrauchte Eigentumswohnungen;4108;2010_4;316;
gebrauchte Eigentumswohnungen;4108;2011_1;173;
gebrauchte Eigentumswohnungen;4108;2011_2;231;
gebrauchte Eigentumswohnungen;4108;2011_3;238;
gebrauchte Eigentumswohnungen;4108;2011_4;262;
gebrauchte Eigentumswohnungen;4108;2012_1;235;
gebrauchte Eigentumswohnungen;4108;2012_2;286;
gebrauchte Eigentumswohnungen;4108;2012_3;241;
gebrauchte Eigentumswohnungen;4108;2012_4;286;
gebrauchte Eigentumswohnungen;4108;2013_1;219;
gebrauchte Eigentumswohnungen;4108;2013_2;252;
gebrauchte Eigentumswohnungen;4108;2013_3;244;
gebrauchte Eigentumswohnungen;4108;2013_4;262;
gebrauchte Eigentumswohnungen;4108;2014_1;213;
gebrauchte Eigentumswohnungen;4108;2014_2;257;
gebrauchte Eigentumswohnungen;4108;2014_3;250;
gebrauchte Eigentumswohnungen;4108;2014_4;270;
gebrauchte Eigentumswohnungen;4108;2015_1;257;
gebrauchte Eigentumswohnungen;4108;2015_2;277;
gebrauchte Eigentumswohnungen;4108;2015_3;269;
gebrauchte Eigentumswohnungen;4108;2015_4;316;
gebrauchte Eigentumswohnungen;4108;2016_1;;
gebrauchte Eigentumswohnungen;4108;2016_2;;
gebrauchte Eigentumswohnungen;4108;2016_3;;
gebrauchte Eigentumswohnungen;4108;2016_4;;
gebrauchte Eigentumswohnungen;4108;2017_1;;
gebrauchte Eigentumswohnungen;4108;2017_2;;
gebrauchte Eigentumswohnungen;4108;2017_3;;
gebrauchte Eigentumswohnungen;4108;2017_4;;
gebrauchte Eigentumswohnungen;4108;2018_1;;
gebrauchte Eigentumswohnungen;4108;2018_2;;
gebrauchte Eigentumswohnungen;4108;2018_3;;
gebrauchte Eigentumswohnungen;4108;2018_4;;
gebrauchte Eigentumswohnungen;4108;2019_1;;
gebrauchte Eigentumswohnungen;4108;2019_2;;
gebrauchte Eigentumswohnungen;4108;2019_3;;
gebrauchte Eigentumswohnungen;4108;2019_4;;
gebrauchte Eigentumswohnungen;4108;2020_1;;
gebrauchte Eigentumswohnungen;4108;2020_2;;
gebrauchte Eigentumswohnungen;4108;2020_3;;
gebrauchte Eigentumswohnungen;4108;2020_4;;
gebrauchte Eigentumswohnungen;4108;2021_1;;
gebrauchte Eigentumswohnungen;4108;2021_2;;
gebrauchte Eigentumswohnungen;4108;2021_3;;
gebrauchte Eigentumswohnungen;4108;2021_4;;
gebrauchte Eigentumswohnungen;4109;2000_1;310;
gebrauchte Eigentumswohnungen;4109;2000_2;247;156,1507697
gebrauchte Eigentumswohnungen;4109;2000_3;301;154,473136
gebrauchte Eigentumswohnungen;4109;2000_4;315;151,5031808
gebrauchte Eigentumswohnungen;4109;2001_1;447;147,5621123
gebrauchte Eigentumswohnungen;4109;2001_2;328;147,7237445
gebrauchte Eigentumswohnungen;4109;2001_3;304;149,8483586
gebrauchte Eigentumswohnungen;4109;2001_4;321;149,3102751
gebrauchte Eigentumswohnungen;4109;2002_1;294;148,4111377
gebrauchte Eigentumswohnungen;4109;2002_2;263;147,6610275
gebrauchte Eigentumswohnungen;4109;2002_3;240;144,0658113
gebrauchte Eigentumswohnungen;4109;2002_4;454;140,7113948
gebrauchte Eigentumswohnungen;4109;2003_1;195;137,8553024
gebrauchte Eigentumswohnungen;4109;2003_2;238;134,4539744
gebrauchte Eigentumswohnungen;4109;2003_3;284;132,6372579
gebrauchte Eigentumswohnungen;4109;2003_4;410;131,9594215
gebrauchte Eigentumswohnungen;4109;2004_1;242;131,9736102
gebrauchte Eigentumswohnungen;4109;2004_2;255;128,9857111
gebrauchte Eigentumswohnungen;4109;2004_3;225;122,7038085
gebrauchte Eigentumswohnungen;4109;2004_4;288;120,7417707
gebrauchte Eigentumswohnungen;4109;2005_1;229,5;126,3479883
gebrauchte Eigentumswohnungen;4109;2005_2;287,5;129,8655582
gebrauchte Eigentumswohnungen;4109;2005_3;276;125,0815959
gebrauchte Eigentumswohnungen;4109;2005_4;436;119,9853191
gebrauchte Eigentumswohnungen;4109;2006_1;200,5;117,9297479
gebrauchte Eigentumswohnungen;4109;2006_2;255;119,33914
gebrauchte Eigentumswohnungen;4109;2006_3;237,5;121,6051803
gebrauchte Eigentumswohnungen;4109;2006_4;331,5;120,9238655
gebrauchte Eigentumswohnungen;4109;2007_1;247,5;116,6458861
gebrauchte Eigentumswohnungen;4109;2007_2;282,5;117,3154398
gebrauchte Eigentumswohnungen;4109;2007_3;301,5;118,2668715
gebrauchte Eigentumswohnungen;4109;2007_4;317,5;110,634548
gebrauchte Eigentumswohnungen;4109;2008_1;278;103,5040123
gebrauchte Eigentumswohnungen;4109;2008_2;271,5;101,3966721
gebrauchte Eigentumswohnungen;4109;2008_3;266;100,3453996
gebrauchte Eigentumswohnungen;4109;2008_4;261,5;99,41139974
gebrauchte Eigentumswohnungen;4109;2009_1;293,5;98,70961144
gebrauchte Eigentumswohnungen;4109;2009_2;264;99,81529752
gebrauchte Eigentumswohnungen;4109;2009_3;309;100,1567446
gebrauchte Eigentumswohnungen;4109;2009_4;312;98,60085368
gebrauchte Eigentumswohnungen;4109;2010_1;282,3333333;100
gebrauchte Eigentumswohnungen;4109;2010_2;350,3333333;102,3794381
gebrauchte Eigentumswohnungen;4109;2010_3;292,3333333;102,5364836
gebrauchte Eigentumswohnungen;4109;2010_4;350,6666667;101,3742032
gebrauchte Eigentumswohnungen;4109;2011_1;303;99,49138108
gebrauchte Eigentumswohnungen;4109;2011_2;339;99,50530439
gebrauchte Eigentumswohnungen;4109;2011_3;360,5;101,2506448
gebrauchte Eigentumswohnungen;4109;2011_4;391,5;101,9908234
gebrauchte Eigentumswohnungen;4109;2012_1;381;101,9477901
gebrauchte Eigentumswohnungen;4109;2012_2;382;102,6579065
gebrauchte Eigentumswohnungen;4109;2012_3;466,5;103,4860989
gebrauchte Eigentumswohnungen;4109;2012_4;364;103,674425
gebrauchte Eigentumswohnungen;4109;2013_1;418,5;104,8210004
gebrauchte Eigentumswohnungen;4109;2013_2;438,5;105,9847066
gebrauchte Eigentumswohnungen;4109;2013_3;457,5;106,3107758
gebrauchte Eigentumswohnungen;4109;2013_4;438,5;107,8852722
gebrauchte Eigentumswohnungen;4109;2014_1;392;109,5531758
gebrauchte Eigentumswohnungen;4109;2014_2;382,5;109,1159006
gebrauchte Eigentumswohnungen;4109;2014_3;386,5;109,3302917
gebrauchte Eigentumswohnungen;4109;2014_4;381;110,5888956
gebrauchte Eigentumswohnungen;4109;2015_1;476,5;111,3993496
gebrauchte Eigentumswohnungen;4109;2015_2;451;113,1149107
gebrauchte Eigentumswohnungen;4109;2015_3;489;114,4289063
gebrauchte Eigentumswohnungen;4109;2015_4;401,5;115,5354762
gebrauchte Eigentumswohnungen;4109;2016_1;542;119,4274592
gebrauchte Eigentumswohnungen;4109;2016_2;495;123,4249402
gebrauchte Eigentumswohnungen;4109;2016_3;493;125,0769072
gebrauchte Eigentumswohnungen;4109;2016_4;417;127,1026411
gebrauchte Eigentumswohnungen;4109;2017_1;562;129,0181161
gebrauchte Eigentumswohnungen;4109;2017_2;488;133,4257677
gebrauchte Eigentumswohnungen;4109;2017_3;515;136,1451897
gebrauchte Eigentumswohnungen;4109;2017_4;496;137,3248359
gebrauchte Eigentumswohnungen;4109;2018_1;629;138,4382622
gebrauchte Eigentumswohnungen;4109;2018_2;479;143,9139715
gebrauchte Eigentumswohnungen;4109;2018_3;525;150,6298925
gebrauchte Eigentumswohnungen;4109;2018_4;356;
gebrauchte Eigentumswohnungen;4109;2019_1;;
gebrauchte Eigentumswohnungen;4109;2019_2;;
gebrauchte Eigentumswohnungen;4109;2019_3;;
gebrauchte Eigentumswohnungen;4109;2019_4;;
gebrauchte Eigentumswohnungen;4109;2020_1;;
gebrauchte Eigentumswohnungen;4109;2020_2;;
gebrauchte Eigentumswohnungen;4109;2020_3;;
gebrauchte Eigentumswohnungen;4109;2020_4;;
gebrauchte Eigentumswohnungen;4109;2021_1;;
gebrauchte Eigentumswohnungen;4109;2021_2;;
gebrauchte Eigentumswohnungen;4109;2021_3;;
gebrauchte Eigentumswohnungen;4109;2021_4;;
gebrauchte Eigentumswohnungen;4201;2000_1;14;
gebrauchte Eigentumswohnungen;4201;2000_2;32;106,7406013
gebrauchte Eigentumswohnungen;4201;2000_3;38;105,785593
gebrauchte Eigentumswohnungen;4201;2000_4;28;101,4089617
gebrauchte Eigentumswohnungen;4201;2001_1;48;102,5021342
gebrauchte Eigentumswohnungen;4201;2001_2;41;106,6626563
gebrauchte Eigentumswohnungen;4201;2001_3;63;104,4420558
gebrauchte Eigentumswohnungen;4201;2001_4;51;100,5048028
gebrauchte Eigentumswohnungen;4201;2002_1;30;100,1880722
gebrauchte Eigentumswohnungen;4201;2002_2;42;101,3765219
gebrauchte Eigentumswohnungen;4201;2002_3;43;100,6100462
gebrauchte Eigentumswohnungen;4201;2002_4;74;99,20861895
gebrauchte Eigentumswohnungen;4201;2003_1;34;96,58293692
gebrauchte Eigentumswohnungen;4201;2003_2;61;95,11216625
gebrauchte Eigentumswohnungen;4201;2003_3;45;96,51829363
gebrauchte Eigentumswohnungen;4201;2003_4;45;99,77292302
gebrauchte Eigentumswohnungen;4201;2004_1;31;101,8877113
gebrauchte Eigentumswohnungen;4201;2004_2;32;100,4481772
gebrauchte Eigentumswohnungen;4201;2004_3;29;99,1363009
gebrauchte Eigentumswohnungen;4201;2004_4;48;98,0381805
gebrauchte Eigentumswohnungen;4201;2005_1;42,5;97,762028
gebrauchte Eigentumswohnungen;4201;2005_2;45,5;98,09799442
gebrauchte Eigentumswohnungen;4201;2005_3;59;97,68044103
gebrauchte Eigentumswohnungen;4201;2005_4;83;97,68186907
gebrauchte Eigentumswohnungen;4201;2006_1;41;96,8149011
gebrauchte Eigentumswohnungen;4201;2006_2;35,5;95,56664959
gebrauchte Eigentumswohnungen;4201;2006_3;56;96,27216961
gebrauchte Eigentumswohnungen;4201;2006_4;53;97,67771962
gebrauchte Eigentumswohnungen;4201;2007_1;33,5;100,0815629
gebrauchte Eigentumswohnungen;4201;2007_2;34;98,66395069
gebrauchte Eigentumswohnungen;4201;2007_3;56;93,94239126
gebrauchte Eigentumswohnungen;4201;2007_4;73,5;92,03956703
gebrauchte Eigentumswohnungen;4201;2008_1;56,5;93,69590392
gebrauchte Eigentumswohnungen;4201;2008_2;62,5;95,43314531
gebrauchte Eigentumswohnungen;4201;2008_3;49,5;93,10686675
gebrauchte Eigentumswohnungen;4201;2008_4;65;91,13963881
gebrauchte Eigentumswohnungen;4201;2009_1;61,5;92,02561345
gebrauchte Eigentumswohnungen;4201;2009_2;73;93,34614684
gebrauchte Eigentumswohnungen;4201;2009_3;80,5;95,23279253
gebrauchte Eigentumswohnungen;4201;2009_4;75;97,33360961
gebrauchte Eigentumswohnungen;4201;2010_1;71,33333333;100
gebrauchte Eigentumswohnungen;4201;2010_2;96,66666667;102,9262733
gebrauchte Eigentumswohnungen;4201;2010_3;93;104,3952527
gebrauchte Eigentumswohnungen;4201;2010_4;138;104,8159482
gebrauchte Eigentumswohnungen;4201;2011_1;78;105,7787031
gebrauchte Eigentumswohnungen;4201;2011_2;119;108,5162182
gebrauchte Eigentumswohnungen;4201;2011_3;121;111,4682885
gebrauchte Eigentumswohnungen;4201;2011_4;133;113,8317524
gebrauchte Eigentumswohnungen;4201;2012_1;113;116,2827208
gebrauchte Eigentumswohnungen;4201;2012_2;85;118,7704149
gebrauchte Eigentumswohnungen;4201;2012_3;102,5;121,7834084
gebrauchte Eigentumswohnungen;4201;2012_4;108;124,9641243
gebrauchte Eigentumswohnungen;4201;2013_1;79;126,778334
gebrauchte Eigentumswohnungen;4201;2013_2;102;128,7779522
gebrauchte Eigentumswohnungen;4201;2013_3;93,5;130,3790739
gebrauchte Eigentumswohnungen;4201;2013_4;100;130,8587346
gebrauchte Eigentumswohnungen;4201;2014_1;78,5;133,271389
gebrauchte Eigentumswohnungen;4201;2014_2;98;135,335607
gebrauchte Eigentumswohnungen;4201;2014_3;101;134,7939079
gebrauchte Eigentumswohnungen;4201;2014_4;92;136,8329994
gebrauchte Eigentumswohnungen;4201;2015_1;78;141,9143125
gebrauchte Eigentumswohnungen;4201;2015_2;74;143,6666753
gebrauchte Eigentumswohnungen;4201;2015_3;91;144,8201206
gebrauchte Eigentumswohnungen;4201;2015_4;75,5;146,6897311
gebrauchte Eigentumswohnungen;4201;2016_1;78;147,0705804
gebrauchte Eigentumswohnungen;4201;2016_2;79;151,9295508
gebrauchte Eigentumswohnungen;4201;2016_3;83;159,231819
gebrauchte Eigentumswohnungen;4201;2016_4;96;164,6163981
gebrauchte Eigentumswohnungen;4201;2017_1;81;165,0018034
gebrauchte Eigentumswohnungen;4201;2017_2;87;163,1211874
gebrauchte Eigentumswohnungen;4201;2017_3;85;163,085001
gebrauchte Eigentumswohnungen;4201;2017_4;89;161,5023665
gebrauchte Eigentumswohnungen;4201;2018_1;72;154,7392459
gebrauchte Eigentumswohnungen;4201;2018_2;98;153,5331583
gebrauchte Eigentumswohnungen;4201;2018_3;87;161,3316706
gebrauchte Eigentumswohnungen;4201;2018_4;99;
gebrauchte Eigentumswohnungen;4201;2019_1;;
gebrauchte Eigentumswohnungen;4201;2019_2;;
gebrauchte Eigentumswohnungen;4201;2019_3;;
gebrauchte Eigentumswohnungen;4201;2019_4;;
gebrauchte Eigentumswohnungen;4201;2020_1;;
gebrauchte Eigentumswohnungen;4201;2020_2;;
gebrauchte Eigentumswohnungen;4201;2020_3;;
gebrauchte Eigentumswohnungen;4201;2020_4;;
gebrauchte Eigentumswohnungen;4201;2021_1;;
gebrauchte Eigentumswohnungen;4201;2021_2;;
gebrauchte Eigentumswohnungen;4201;2021_3;;
gebrauchte Eigentumswohnungen;4201;2021_4;;
gebrauchte Eigentumswohnungen;4203;2000_1;47;
gebrauchte Eigentumswohnungen;4203;2000_2;59;120,2481857
gebrauchte Eigentumswohnungen;4203;2000_3;50;117,8380232
gebrauchte Eigentumswohnungen;4203;2000_4;69;114,7605985
gebrauchte Eigentumswohnungen;4203;2001_1;76;115,3052942
gebrauchte Eigentumswohnungen;4203;2001_2;62;117,963936
gebrauchte Eigentumswohnungen;4203;2001_3;73;120,6015026
gebrauchte Eigentumswohnungen;4203;2001_4;79;125,6908363
gebrauchte Eigentumswohnungen;4203;2002_1;57;127,7376819
gebrauchte Eigentumswohnungen;4203;2002_2;66;128,393423
gebrauchte Eigentumswohnungen;4203;2002_3;72;129,1004047
gebrauchte Eigentumswohnungen;4203;2002_4;144;126,5909124
gebrauchte Eigentumswohnungen;4203;2003_1;68;121,165606
gebrauchte Eigentumswohnungen;4203;2003_2;69;111,651352
gebrauchte Eigentumswohnungen;4203;2003_3;72;105,4366408
gebrauchte Eigentumswohnungen;4203;2003_4;92;100,6484975
gebrauchte Eigentumswohnungen;4203;2004_1;31;100,3352381
gebrauchte Eigentumswohnungen;4203;2004_2;56;105,689494
gebrauchte Eigentumswohnungen;4203;2004_3;50;104,6979607
gebrauchte Eigentumswohnungen;4203;2004_4;84;102,2787844
gebrauchte Eigentumswohnungen;4203;2005_1;55;99,63003179
gebrauchte Eigentumswohnungen;4203;2005_2;61;101,315896
gebrauchte Eigentumswohnungen;4203;2005_3;83;106,1913968
gebrauchte Eigentumswohnungen;4203;2005_4;153;106,9343398
gebrauchte Eigentumswohnungen;4203;2006_1;78,5;105,6206473
gebrauchte Eigentumswohnungen;4203;2006_2;66;104,1151873
gebrauchte Eigentumswohnungen;4203;2006_3;54;99,28890992
gebrauchte Eigentumswohnungen;4203;2006_4;123;93,30135051
gebrauchte Eigentumswohnungen;4203;2007_1;30;89,58533671
gebrauchte Eigentumswohnungen;4203;2007_2;44;85,48434326
gebrauchte Eigentumswohnungen;4203;2007_3;142,5;85,16130009
gebrauchte Eigentumswohnungen;4203;2007_4;54;87,6696858
gebrauchte Eigentumswohnungen;4203;2008_1;47,5;89,82204077
gebrauchte Eigentumswohnungen;4203;2008_2;59,5;88,65810531
gebrauchte Eigentumswohnungen;4203;2008_3;74,5;87,3093381
gebrauchte Eigentumswohnungen;4203;2008_4;61,5;89,11093031
gebrauchte Eigentumswohnungen;4203;2009_1;56;94,89583913
gebrauchte Eigentumswohnungen;4203;2009_2;58;98,26733409
gebrauchte Eigentumswohnungen;4203;2009_3;52,5;101,6927155
gebrauchte Eigentumswohnungen;4203;2009_4;33;103,7170185
gebrauchte Eigentumswohnungen;4203;2010_1;63,33333333;100
gebrauchte Eigentumswohnungen;4203;2010_2;62,66666667;97,32173498
gebrauchte Eigentumswohnungen;4203;2010_3;51;97,6987412
gebrauchte Eigentumswohnungen;4203;2010_4;44,66666667;99,40222479
gebrauchte Eigentumswohnungen;4203;2011_1;31;98,735774
gebrauchte Eigentumswohnungen;4203;2011_2;58;98,75392488
gebrauchte Eigentumswohnungen;4203;2011_3;60;105,0366459
gebrauchte Eigentumswohnungen;4203;2011_4;55;115,1318312
gebrauchte Eigentumswohnungen;4203;2012_1;60;115,3805012
gebrauchte Eigentumswohnungen;4203;2012_2;64,5;116,0906681
gebrauchte Eigentumswohnungen;4203;2012_3;52;123,2653573
gebrauchte Eigentumswohnungen;4203;2012_4;37,5;123,0885359
gebrauchte Eigentumswohnungen;4203;2013_1;69;124,9742258
gebrauchte Eigentumswohnungen;4203;2013_2;70;132,5923019
gebrauchte Eigentumswohnungen;4203;2013_3;67;133,6424453
gebrauchte Eigentumswohnungen;4203;2013_4;106,5;129,3431584
gebrauchte Eigentumswohnungen;4203;2014_1;36;129,0866594
gebrauchte Eigentumswohnungen;4203;2014_2;42;137,2443563
gebrauchte Eigentumswohnungen;4203;2014_3;52,5;145,8577503
gebrauchte Eigentumswohnungen;4203;2014_4;62;151,3348977
gebrauchte Eigentumswohnungen;4203;2015_1;52,5;148,3446987
gebrauchte Eigentumswohnungen;4203;2015_2;35;147,4183199
gebrauchte Eigentumswohnungen;4203;2015_3;51;155,4731725
gebrauchte Eigentumswohnungen;4203;2015_4;53,5;153,5060347
gebrauchte Eigentumswohnungen;4203;2016_1;56;148,7118107
gebrauchte Eigentumswohnungen;4203;2016_2;49;151,8462442
gebrauchte Eigentumswohnungen;4203;2016_3;47;157,2861039
gebrauchte Eigentumswohnungen;4203;2016_4;43;158,9732569
gebrauchte Eigentumswohnungen;4203;2017_1;48;159,3987384
gebrauchte Eigentumswohnungen;4203;2017_2;34;165,5700327
gebrauchte Eigentumswohnungen;4203;2017_3;61;168,0479746
gebrauchte Eigentumswohnungen;4203;2017_4;52;183,9317292
gebrauchte Eigentumswohnungen;4203;2018_1;54;187,3847483
gebrauchte Eigentumswohnungen;4203;2018_2;60;183,6115226
gebrauchte Eigentumswohnungen;4203;2018_3;49;183,3874618
gebrauchte Eigentumswohnungen;4203;2018_4;81;
gebrauchte Eigentumswohnungen;4203;2019_1;;
gebrauchte Eigentumswohnungen;4203;2019_2;;
gebrauchte Eigentumswohnungen;4203;2019_3;;
gebrauchte Eigentumswohnungen;4203;2019_4;;
gebrauchte Eigentumswohnungen;4203;2020_1;;
gebrauchte Eigentumswohnungen;4203;2020_2;;
gebrauchte Eigentumswohnungen;4203;2020_3;;
gebrauchte Eigentumswohnungen;4203;2020_4;;
gebrauchte Eigentumswohnungen;4203;2021_1;;
gebrauchte Eigentumswohnungen;4203;2021_2;;
gebrauchte Eigentumswohnungen;4203;2021_3;;
gebrauchte Eigentumswohnungen;4203;2021_4;;
gebrauchte Eigentumswohnungen;4204;2000_1;5;
gebrauchte Eigentumswohnungen;4204;2000_2;9;
gebrauchte Eigentumswohnungen;4204;2000_3;11;
gebrauchte Eigentumswohnungen;4204;2000_4;18;
gebrauchte Eigentumswohnungen;4204;2001_1;11;
gebrauchte Eigentumswohnungen;4204;2001_2;12;
gebrauchte Eigentumswohnungen;4204;2001_3;2;
gebrauchte Eigentumswohnungen;4204;2001_4;4;
gebrauchte Eigentumswohnungen;4204;2002_1;5;
gebrauchte Eigentumswohnungen;4204;2002_2;17;
gebrauchte Eigentumswohnungen;4204;2002_3;1;
gebrauchte Eigentumswohnungen;4204;2002_4;22;
gebrauchte Eigentumswohnungen;4204;2003_1;11;
gebrauchte Eigentumswohnungen;4204;2003_2;12;
gebrauchte Eigentumswohnungen;4204;2003_3;16;
gebrauchte Eigentumswohnungen;4204;2003_4;43;
gebrauchte Eigentumswohnungen;4204;2004_1;9;
gebrauchte Eigentumswohnungen;4204;2004_2;19;
gebrauchte Eigentumswohnungen;4204;2004_3;21;
gebrauchte Eigentumswohnungen;4204;2004_4;34;
gebrauchte Eigentumswohnungen;4204;2005_1;8;
gebrauchte Eigentumswohnungen;4204;2005_2;18;
gebrauchte Eigentumswohnungen;4204;2005_3;15;
gebrauchte Eigentumswohnungen;4204;2005_4;34;
gebrauchte Eigentumswohnungen;4204;2006_1;9;
gebrauchte Eigentumswohnungen;4204;2006_2;10;
gebrauchte Eigentumswohnungen;4204;2006_3;18;
gebrauchte Eigentumswohnungen;4204;2006_4;15,5;
gebrauchte Eigentumswohnungen;4204;2007_1;3;
gebrauchte Eigentumswohnungen;4204;2007_2;8;
gebrauchte Eigentumswohnungen;4204;2007_3;3;
gebrauchte Eigentumswohnungen;4204;2007_4;18;
gebrauchte Eigentumswohnungen;4204;2008_1;17;
gebrauchte Eigentumswohnungen;4204;2008_2;23;
gebrauchte Eigentumswohnungen;4204;2008_3;9;
gebrauchte Eigentumswohnungen;4204;2008_4;8;
gebrauchte Eigentumswohnungen;4204;2009_1;11;
gebrauchte Eigentumswohnungen;4204;2009_2;6;
gebrauchte Eigentumswohnungen;4204;2009_3;14;
gebrauchte Eigentumswohnungen;4204;2009_4;19;
gebrauchte Eigentumswohnungen;4204;2010_1;9;
gebrauchte Eigentumswohnungen;4204;2010_2;17;
gebrauchte Eigentumswohnungen;4204;2010_3;18,5;
gebrauchte Eigentumswohnungen;4204;2010_4;18;
gebrauchte Eigentumswohnungen;4204;2011_1;20;
gebrauchte Eigentumswohnungen;4204;2011_2;19;
gebrauchte Eigentumswohnungen;4204;2011_3;29;
gebrauchte Eigentumswohnungen;4204;2011_4;33;
gebrauchte Eigentumswohnungen;4204;2012_1;27;
gebrauchte Eigentumswohnungen;4204;2012_2;35;
gebrauchte Eigentumswohnungen;4204;2012_3;52;
gebrauchte Eigentumswohnungen;4204;2012_4;58;
